wohnflaeche;grundstueckflaeche;zimmer;category;basement;year;efficiency_rating;condition;price;id;plz;street;city;district;kontextlabel;kontextWert
125.27;892.27;5.0;einfamilienhaus;2;1980;3;1;319000;36216569;26197;Straße nicht freigegeben;Großenkneten;Huntlosen;2;2850
171.0;1045.0;7.0;einfamilienhaus;2;1969;2;3;319000;41321593;26603;Straße nicht freigegeben;Aurich;Innenstadt;5;2400
118.5;949.0;5.0;einfamilienhaus;0;1976;1;1;319000;54619294;26817;Straße nicht freigegeben;Rhauderfehn;Westrhauderfehn;5;2150
171.0;1045.0;7.0;einfamilienhaus;2;1969;2;3;319000;78377009;26603;Straße nicht freigegeben;Aurich;Innenstadt;5;2400
130.0;600.0;5.0;einfamilienhaus;1;1965;1;1;319000;23222196;27755;Straße nicht freigegeben;DelmenhorstAnnenheide;Hasport/Annenheide;10;2650
181.61;1250.16;8.0;einfamilienhaus;2;1974;0;1;319000;34836042;29588;Straße nicht freigegeben;Oetzen;;0;1450
173.0;541.0;6.0;mehrfamilienhaus;0;1996;4;0;319000;90985977;31606;Straße nicht freigegeben;Warmsen;Bohnhorst;1;1700
118.5;949.0;5.0;bungalow;0;1976;1;1;319000;14214450;26817;Straße nicht freigegeben;Rhauderfehn;;5;2150
106.0;750.0;5.0;einfamilienhaus;0;1975;1;1;319000;25871080;26524;Straße nicht freigegeben;Hage;;8;2100
134.0;560.0;5.0;einfamilienhaus;2;1980;4;1;319000;98820723;49811;Straße nicht freigegeben;Lingen;EmsBrögbern;6;2650
225.88;1229.11;7.0;bungalow;2;1980;4;1;319000;13249528;29571;Straße nicht freigegeben;Rosche;;0;1850
126.0;351.0;4.0;doppelhaushälfte;0;1994;5;1;319000;94783432;27232;Straße nicht freigegeben;Sulingen;;5;1800
100.0;611.0;3.0;einfamilienhaus;1;1972;1;1;319000;32502722;27753;Groninger Straße 19;Delmenhorst;Deichhorst;10;2650
176.0;5000.0;5.0;einfamilienhaus;0;1875;1;1;319000;14028398;27248;Straße nicht freigegeben;Ehrenburg;Schweringhausen;1;1550
130.0;570.0;5.0;bungalow;1;1968;1;1;320000;41388739;31582;Straße nicht freigegeben;Nienburg;;9;2100
114.0;453.0;5.0;doppelhaushälfte;0;2001;7;1;320000;51423201;31185;Straße nicht freigegeben;Söhlde;;2;1650
157.89;754.0;8.0;einfamilienhaus;2;1972;4;1;320000;68382045;29525;Straße nicht freigegeben;Uelzen;;5;2200
133.0;354.0;7.0;mehrfamilienhaus;2;1913;1;3;320000;64987422;29221;Bultstraße 57;Celle;Neuenhäusen;6;2750
171.5;993.0;7.5;einfamilienhaus;2;1978;4;1;320000;46996236;21726;Straße nicht freigegeben;Oldendorf;;0;2100
140.0;874.0;5.0;einfamilienhaus;2;1966;1;1;320000;42920900;49843;Straße nicht freigegeben;Uelsen;;1;2300
200.0;1245.0;6.0;einfamilienhaus;2;1930;0;1;320000;85937423;31020;Straße nicht freigegeben;Salzhemmendorf;Oldendorf;1;1400
178.0;612.0;6.0;doppelhaushälfte;1;1886;0;3;320000;57870319;49419;Straße nicht freigegeben;Wagenfeld;;1;1800
123.0;789.0;5.0;bungalow;1;1967;0;3;320000;99303556;26188;Straße nicht freigegeben;Edewecht;;5;2500
110.0;279.0;4.0;einfamilienhaus;0;2022;4;0;320000;61467695;26506;Straße nicht freigegeben;Norden;;4;2850
183.0;944.0;6.0;einfamilienhaus;2;1984;4;1;320000;68723374;49179;Straße nicht freigegeben;Ostercappeln;;2;2300
116.61;486.0;4.0;einfamilienhaus;0;1995;3;0;320000;93658977;26954;Straße nicht freigegeben;Nordenham;;9;1750
207.79;923.0;9.0;einfamilienhaus;2;1960;1;3;320000;76122656;29227;Straße nicht freigegeben;CelleWestercelle;;6;2350
130.0;912.0;4.0;bungalow;2;1976;1;1;320000;79437988;31246;Straße nicht freigegeben;Ilsede;Adenstedt;10;2050
138.0;14000.0;5.0;einfamilienhaus;1;1955;0;3;320000;20131927;26817;Straße nicht freigegeben;Rhauderfehn;Klostermoor;5;2150
147.0;774.0;6.0;einfamilienhaus;1;1962;3;1;320000;26066288;29229;Straße nicht freigegeben;Celle;;6;2350
133.0;582.0;4.5;einfamilienhaus;1;1992;0;1;320000;97984536;31789;Straße nicht freigegeben;Hameln;Klein Berkel;10;1950
130.0;912.0;4.0;bungalow;2;1976;1;1;320000;59349748;31246;Straße nicht freigegeben;Ilsede;Adenstedt;10;2050
200.0;574.0;6.0;mehrfamilienhaus;2;1995;4;1;320000;95804158;29399;Straße nicht freigegeben;Wahrenholz;;1;1950
223.0;3055.0;7.0;einfamilienhaus;1;1930;2;1;320000;90953146;49457;Straße nicht freigegeben;Drebber;;1;1300
122.0;780.0;5.0;einfamilienhaus;2;1924;3;1;322463;65948907;27478;Straße nicht freigegeben;Cuxhaven;Altenbruch;5;2550
116.0;497.0;3.0;doppelhaushälfte;2;1951;2;1;324000;59716780;37079;Straße nicht freigegeben;Göttingen;;10;3250
77.0;570.0;4.0;doppelhaushälfte;1;1936;0;1;325000;28730838;21244;Straße nicht freigegeben;BuchholzinderNordheide;;10;4050
154.5;471.0;5.0;doppelhaushälfte;1;2008;2;0;325000;47914817;38226;Straße nicht freigegeben;SalzgitterLebenstedt;;10;2250
260.0;204.0;7.0;mehrfamilienhaus;0;1901;0;1;325000;83648100;31655;Straße nicht freigegeben;Stadthagen;;10;1950
120.0;349.0;6.0;einfamilienhaus;2;1969;3;1;325000;18207992;27721;Straße nicht freigegeben;Ritterhude;Platjenwerbe;10;2850
130.0;999.0;6.0;einfamilienhaus;1;1994;0;1;325000;57619969;48455;Straße nicht freigegeben;BadBentheim;;6;2300
181.65;1070.0;6.0;einfamilienhaus;1;1963;1;1;325000;10732518;26689;Straße nicht freigegeben;Apen;;5;2150
169.0;1197.0;6.0;einfamilienhaus;2;1965;3;1;325000;72463046;34346;Straße nicht freigegeben;HannMünden;;6;2650
174.38;1014.0;5.0;einfamilienhaus;2;1978;5;1;325000;89101098;29352;Straße nicht freigegeben;Adelheidsdorf;Großmoor;2;2450
140.0;583.0;6.0;einfamilienhaus;2;1983;4;1;325000;18968328;21745;Straße nicht freigegeben;Hemmoor;Westersode;4;1800
238.0;1391.0;8.0;einfamilienhaus;2;1949;1;1;325000;17656353;27639;Straße nicht freigegeben;WursterNordseeküste;Spieka-Altendeich;0;2350
190.0;1404.0;7.0;einfamilienhaus;0;1996;2;1;325000;73783285;21775;Straße nicht freigegeben;Steinau;;0;2150
145.0;1577.0;7.0;einfamilienhaus;1;1978;3;1;325000;59670943;26532;Straße nicht freigegeben;GroßheideBerumerfehn;;4;2000
130.0;826.0;4.0;einfamilienhaus;2;1960;3;1;325000;68357764;29614;Straße nicht freigegeben;Soltau;;5;2500
181.65;1070.0;6.0;einfamilienhaus;1;1963;1;1;325000;39302481;26689;Straße nicht freigegeben;Apen;;5;2150
110.0;962.0;5.0;einfamilienhaus;1;1953;1;1;325000;12847557;48531;Straße nicht freigegeben;Nordhorn;;6;2300
180.0;1090.0;6.0;einfamilienhaus;2;1973;2;1;325000;91864259;27729;Straße nicht freigegeben;Hambergen;;1;2050
130.0;826.0;4.0;einfamilienhaus;2;1960;3;1;325000;40146926;29614;Straße nicht freigegeben;Soltau;;5;2500
119.0;828.0;4.0;bungalow;0;2003;4;1;325000;40564174;29451;Straße nicht freigegeben;Dannenberg;ElbeHitzacker;0;1900
260.13;204.13;7.0;mehrfamilienhaus;0;1901;0;1;325000;38281938;31655;Straße nicht freigegeben;Stadthagen;;10;1950
203.21;959.0;8.0;mehrfamilienhaus;2;1965;1;1;325000;75221912;29559;Straße nicht freigegeben;Wrestedt;Stadensen;0;2100
203.21;959.0;8.0;mehrfamilienhaus;2;1965;1;1;325000;16362179;29559;Straße nicht freigegeben;Wrestedt;Stadensen;0;2100
256.67;1110.0;12.0;mehrfamilienhaus;1;1973;3;3;327000;71127761;49201;Straße nicht freigegeben;Dissen;;10;2750
112.0;414.0;4.0;bungalow;2;2004;2;0;329000;30563025;29313;Straße nicht freigegeben;Hambühren;Ovelgönne;6;2300
85.0;484.0;4.0;bungalow;2;1964;1;3;329000;54453685;21339;Straße nicht freigegeben;Lüneburg;Kreideberg;10;3950
115.0;893.0;5.0;einfamilienhaus;0;1975;3;0;329000;48220107;26849;Straße nicht freigegeben;Filsum;;1;1800
148.0;1140.0;6.0;einfamilienhaus;0;1982;4;1;329000;35277765;26434;Straße nicht freigegeben;Wangerland;Hohenkirchen;0;2150
142.0;850.0;4.0;einfamilienhaus;2;1981;3;1;329000;59554944;31688;Straße nicht freigegeben;Nienstädt;Liekwegen;10;1300
169.0;778.0;8.0;einfamilienhaus;2;1984;2;1;329000;69666042;48455;Straße nicht freigegeben;BadBentheimGildehaus;;6;2300
195.0;650.0;7.0;mehrfamilienhaus;1;1993;1;3;329000;54282566;49413;Straße nicht freigegeben;Dinklage;;6;1950
140.0;928.0;5.0;einfamilienhaus;2;1985;3;1;329000;65604616;21789;Straße nicht freigegeben;Wingst;;0;2250
145.0;748.0;6.0;einfamilienhaus;0;1984;5;1;329000;29175266;26532;Straße nicht freigegeben;Großheide;;4;2000
200.0;1640.0;9.0;einfamilienhaus;1;1901;1;1;329000;35331911;31683;Straße nicht freigegeben;Obernkirchen;;10;2050
130.0;624.0;6.0;einfamilienhaus;1;1948;3;1;329000;53986134;28870;Straße nicht freigegeben;OttersbergbBremen;Quelkhorn;2;2500
150.0;718.0;6.0;einfamilienhaus;2;1996;1;1;329000;14928942;21683;Straße nicht freigegeben;StadeBützfleth;;9;3050
360.0;1370.0;15.0;einfamilienhaus;2;1890;4;1;329000;81315812;37412;Straße nicht freigegeben;HerzbergamHarz;Lonau;5;1300
189.46;815.0;7.0;einfamilienhaus;0;1992;4;0;329000;64906207;26409;Straße nicht freigegeben;WittmundBurhafe;;5;2150
118.5;949.0;5.0;einfamilienhaus;0;1976;1;1;329000;73375193;26817;Straße nicht freigegeben;Rhauderfehn;Westrhauderfehn;5;2150
360.0;1370.0;15.0;einfamilienhaus;2;1890;4;1;329000;77021923;37412;Straße nicht freigegeben;HerzbergamHarz;Lonau;5;1300
106.0;923.0;5.0;einfamilienhaus;2;1962;1;3;329000;19253661;21698;Straße nicht freigegeben;Harsefeld;;1;3300
155.0;9805.0;7.0;einfamilienhaus;0;2011;5;1;329000;50410175;26556;Straße nicht freigegeben;Eversmeer;;0;2100
149.0;480.0;5.0;mehrfamilienhaus;1;1897;0;3;329000;14627698;27283;Straße nicht freigegeben;Verden;;10;2550
165.0;540.0;6.0;mehrfamilienhaus;2;1905;2;1;329000;20203481;27804;Straße nicht freigegeben;Berne;;5;1750
88.82;508.0;3.0;bungalow;0;1997;1;3;329000;69777347;26131;Straße nicht freigegeben;Oldenburg;Eversten;10;3600
110.0;550.0;4.0;bungalow;2;1972;3;1;329000;69444906;31249;Straße nicht freigegeben;Hohenhameln;;2;1850
202.32;1000.0;7.0;einfamilienhaus;2;1955;0;1;329000;75851621;26197;Straße nicht freigegeben;GroßenknetenAhlhorn;;2;2850
130.0;960.0;5.0;einfamilienhaus;0;1963;2;1;329000;31379156;26605;Straße nicht freigegeben;Aurich;Kirchdorf;5;2400
129.0;477.0;7.0;einfamilienhaus;1;1935;4;0;329000;98561060;26789;Straße nicht freigegeben;Leer;Loga;10;2450
130.0;887.0;5.0;bungalow;2;1966;2;1;329000;82298706;29525;Straße nicht freigegeben;Uelzen;;5;2200
150.0;718.0;6.0;einfamilienhaus;2;1996;1;1;329000;54557506;21683;Straße nicht freigegeben;StadeBützfleth;;9;3050
110.0;550.0;4.0;bungalow;2;1972;3;1;329000;41839738;31249;Straße nicht freigegeben;Hohenhameln;;2;1850
360.0;1370.0;15.0;einfamilienhaus;2;1890;4;1;329000;78241209;37412;Straße nicht freigegeben;HerzbergamHarz;Lonau;5;1300
130.0;705.0;5.0;bungalow;1;2002;1;1;329000;13682574;31832;Straße nicht freigegeben;Springe;;6;2200
115.36;597.0;6.0;doppelhaushälfte;2;1956;0;1;329500;78657245;49088;Straße nicht freigegeben;Osnabrück;Dodesheide;11;3200
140.0;618.0;5.0;einfamilienhaus;2;1955;0;1;329717;91013403;21706;Straße nicht freigegeben;Drochtersen;Assel;0;2250
108.0;968.0;4.0;einfamilienhaus;1;1958;0;1;329900;62831530;29614;Straße nicht freigegeben;Soltau;;5;2500
227.0;1570.0;10.0;mehrfamilienhaus;1;1935;4;1;330000;17477932;31061;Straße nicht freigegeben;Alfeld;;9;1400
169.0;712.0;9.0;einfamilienhaus;0;1969;5;3;330000;39318513;29308;Mittelfeld 6;Winsen;Aller;5;2250
169.0;712.0;9.0;einfamilienhaus;0;1979;5;3;330000;27162001;29308;Mittelfeld 6;Winsen;Aller;5;2250
245.0;1533.0;8.0;einfamilienhaus;2;1980;4;1;330000;92672429;31195;Straße nicht freigegeben;LamspringeOT;Harbarnsen;1;1100
125.0;1116.0;5.0;bungalow;2;1971;3;0;330000;63464328;31089;Straße nicht freigegeben;DuingenMarienhagen;;2;1750
98.82;726.0;4.0;doppelhaushälfte;2;1981;3;1;330000;54848037;27299;Straße nicht freigegeben;Langwedel;Völkersen;10;2600
187.34;1294.0;7.0;mehrfamilienhaus;2;1991;1;1;330000;56268551;27639;Straße nicht freigegeben;WursterNordseeküsteMidlum;;0;2350
158.0;1310.0;5.0;einfamilienhaus;2;1979;3;1;330000;60133585;31547;Straße nicht freigegeben;RehburgLoccum;Winzlar;1;1700
118.25;478.0;4.0;einfamilienhaus;2;1975;2;1;330000;51087898;48527;Straße nicht freigegeben;NordhornBookholt;;6;2300
172.0;1020.0;6.0;einfamilienhaus;2;1974;2;1;330000;58408522;31553;Straße nicht freigegeben;Sachsenhagen;;2;2350
155.0;420.0;6.0;mehrfamilienhaus;2;1963;0;0;330000;47425759;37434;Straße nicht freigegeben;Bilshausen;;1;1850
176.0;982.0;8.0;einfamilienhaus;1;1911;2;1;330000;25570715;26441;Straße nicht freigegeben;Jever;;9;2100
110.0;373.0;3.0;doppelhaushälfte;0;2019;6;1;330000;44380805;26603;Straße nicht freigegeben;Aurich;Innenstadt;5;2400
169.85;623.0;5.0;mehrfamilienhaus;1;1958;3;3;330000;55744821;48527;Straße nicht freigegeben;Nordhorn;;6;2300
210.0;2633.0;9.0;einfamilienhaus;1;1934;4;1;330000;93445138;27442;Straße nicht freigegeben;Gnarrenburg;Glinstedt;1;1800
110.0;373.0;3.0;doppelhaushälfte;0;2019;6;1;330000;10230186;26603;Straße nicht freigegeben;Aurich;Innenstadt;5;2400
110.0;680.0;5.0;doppelhaushälfte;2;1956;7;0;330000;14581991;49186;Robertskamp 25;BadIburg;;10;2350
210.0;2633.0;9.0;einfamilienhaus;1;1934;4;1;330000;12382955;27442;Straße nicht freigegeben;Gnarrenburg;Glinstedt;1;1800
254.0;581.0;7.0;mehrfamilienhaus;2;1928;3;1;330000;19696818;38729;Straße nicht freigegeben;Lutter;;5;1600
130.0;651.0;6.0;einfamilienhaus;2;2001;3;1;330500;51756316;49811;Straße nicht freigegeben;Lingen;EmsLaxten;6;2650
130.0;514.0;5.0;einfamilienhaus;2;1958;0;1;331000;22367416;38527;Straße nicht freigegeben;Wedesbüttel;;10;2950
124.0;396.0;5.5;doppelhaushälfte;2;1954;0;1;332500;84010398;38442;Straße nicht freigegeben;Wolfsburg;Ehmen;10;3100
180.0;500.0;8.0;mehrfamilienhaus;2;1955;1;1;332754;86172909;31832;Straße nicht freigegeben;Springe;;6;2200
180.0;500.0;8.0;mehrfamilienhaus;2;1955;1;1;332754;91521424;31832;Straße nicht freigegeben;Springe;;6;2200
148.0;558.0;6.0;einfamilienhaus;1;1913;1;1;333000;83406929;27749;Straße nicht freigegeben;Delmenhorst;Mitte;10;2650
132.0;556.0;5.0;bungalow;2;1967;2;1;333000;42080637;31582;Straße nicht freigegeben;Nienburg;;9;2100
108.04;1080.04;4.0;bungalow;2;1973;4;1;334000;81451607;21522;Straße nicht freigegeben;Hohnstorf;Elbe;2;1450
120.0;800.0;4.0;bungalow;0;2012;3;1;335000;65170923;26683;Straße nicht freigegeben;SaterlandSedelsberg;Sedelsberg-Fermesand;5;2150
126.5;531.0;4.0;einfamilienhaus;2;2002;1;3;335000;24087064;26452;Straße nicht freigegeben;Sande;Mariensiel;9;1850
131.76;818.0;6.0;einfamilienhaus;2;1978;4;1;335000;58881881;49179;Straße nicht freigegeben;Ostercappeln;Venne;2;2300
45.0;500.0;2.0;einfamilienhaus;0;1900;1;1;335000;53705814;31547;Straße nicht freigegeben;RehburgLoccum;Bad Rehburg;1;1700
96.0;466.0;3.0;einfamilienhaus;0;1974;1;1;335000;93016524;26125;Straße nicht freigegeben;Oldenburg;Oldenburg;10;3550
135.0;3200.0;6.0;einfamilienhaus;1;1957;4;0;335000;83509261;26215;Straße nicht freigegeben;Wiefelstede;Borbeck;6;2700
165.0;600.0;5.0;einfamilienhaus;2;1938;2;1;335683;22643872;31246;Straße nicht freigegeben;Ilsede;Münstedt;10;2050
155.0;716.0;8.0;einfamilienhaus;1;1974;1;0;337000;26976686;27313;Straße nicht freigegeben;Dörverden;;1;1550
117.0;1000.0;7.0;einfamilienhaus;2;1975;2;1;338000;51250369;27367;Straße nicht freigegeben;Hassendorf;;2;2650
108.0;1080.0;5.0;bungalow;2;1973;4;1;339000;78049910;21522;Straße nicht freigegeben;Hohnstorf;Elbe;2;1450
188.41;416.0;4.0;einfamilienhaus;2;1966;0;1;339000;46149820;27751;Straße nicht freigegeben;Delmenhorst;Stickgras/Annenriede;10;2650
206.4;749.0;6.0;einfamilienhaus;0;2009;3;1;339000;48118651;26434;Straße nicht freigegeben;Wangerland;Hohenkirchen;0;2150
198.0;309.0;9.0;mehrfamilienhaus;0;1875;1;1;339000;58784824;27243;Straße nicht freigegeben;Harpstedt;;2;2150
139.06;439.06;4.0;doppelhaushälfte;0;2002;5;1;339000;52912388;29525;Straße nicht freigegeben;Uelzen;Oldenstadt;5;2200
134.0;560.0;5.0;einfamilienhaus;2;1980;4;1;339000;14568859;49811;Straße nicht freigegeben;Lingen;EmsBrögbern;6;2650
165.0;498.0;5.0;einfamilienhaus;1;2000;2;1;339000;85842793;31785;Straße nicht freigegeben;Hameln;Innenstadt;10;1950
137.0;434.0;7.0;einfamilienhaus;2;1955;0;1;339000;17526126;29221;Straße nicht freigegeben;Celle;Westercelle;6;2750
170.0;803.0;4.0;einfamilienhaus;0;1975;1;1;339000;83592548;26529;Straße nicht freigegeben;UpgantSchott;;9;2000
126.0;4468.0;5.0;einfamilienhaus;1;1987;5;1;339000;95276174;27442;Straße nicht freigegeben;Gnarrenburg;Karlshöfen;1;1800
109.0;336.0;5.0;doppelhaushälfte;1;1985;4;1;339000;89560609;48527;Straße nicht freigegeben;Nordhorn;;6;2300
216.0;917.0;6.0;mehrfamilienhaus;0;1993;4;1;339000;10520812;49638;Straße nicht freigegeben;Nortrup;;1;2350
145.74;681.0;6.0;einfamilienhaus;0;1997;4;1;339000;40371043;26847;Straße nicht freigegeben;Detern;;1;1750
170.0;803.0;4.0;einfamilienhaus;0;1975;1;1;339000;99598628;26529;Straße nicht freigegeben;UpgantSchott;;9;2000
120.0;710.0;4.5;doppelhaushälfte;1;1954;0;3;339000;18182641;30938;Straße nicht freigegeben;BurgwedelWettmar;;6;3700
107.0;469.0;4.0;einfamilienhaus;0;1989;6;1;339000;14914214;26689;Straße nicht freigegeben;Apen;;5;2150
156.0;1212.0;6.0;mehrfamilienhaus;0;1938;2;1;339000;22038624;29683;Straße nicht freigegeben;BadFallingbostel;;6;2050
155.0;1050.0;6.0;mehrfamilienhaus;2;1965;0;1;339000;92462979;29575;Straße nicht freigegeben;Altenmedingen;;1;2550
115.76;650.0;4.5;bungalow;1;1980;3;1;339000;69442121;29683;Straße nicht freigegeben;BadFallingbostel;;6;2050
120.0;710.0;4.5;doppelhaushälfte;1;1954;0;3;339000;38744888;30938;Straße nicht freigegeben;Burgwedel;Wettmar;6;3700
188.41;416.0;4.0;einfamilienhaus;2;1966;0;1;339000;51239905;27751;Straße nicht freigegeben;Delmenhorst;Stickgras/Annenriede;10;2650
200.0;956.0;10.0;einfamilienhaus;1;1964;4;1;339000;97117722;49179;Straße nicht freigegeben;Ostercappeln;Venne;2;2300
151.0;1229.0;6.0;einfamilienhaus;1;1976;2;1;339000;31064099;26388;Straße nicht freigegeben;Wilhelmshaven;Voslapp;9;2150
125.0;800.0;4.0;bungalow;2;1972;0;1;339000;27862228;26180;Straße nicht freigegeben;Rastede;Südende II;6;2700
170.0;803.0;4.0;einfamilienhaus;0;1975;1;1;339000;65793809;26529;Straße nicht freigegeben;UpgantSchott;;9;2000
219.0;785.0;8.0;einfamilienhaus;0;1949;4;0;339000;72611188;26441;Straße nicht freigegeben;Jever;;9;2100
120.0;710.0;4.5;doppelhaushälfte;1;1954;0;3;339000;84644402;30938;Straße nicht freigegeben;Burgwedel;Wettmar;6;3700
130.0;835.0;7.0;einfamilienhaus;1;1968;3;1;339900;40386514;49811;Straße nicht freigegeben;Lingen;EmsLaxten;6;2650
112.27;350.0;5.0;doppelhaushälfte;2;1910;1;3;339900;29078149;49090;Straße nicht freigegeben;Osnabrück;Eversburg;11;3200
112.27;350.0;5.0;doppelhaushälfte;2;1910;1;3;339900;54771986;49090;Straße nicht freigegeben;Osnabrück;Eversburg;11;3200
138.0;781.0;5.5;einfamilienhaus;0;1978;2;1;339900;32034970;26789;Straße nicht freigegeben;Leer;Bingum;10;2450
140.0;836.0;5.0;einfamilienhaus;2;1989;1;1;340000;31350685;49152;Eibengrund 2;BadEssen;Wehrendorf;6;2550
200.0;4315.0;5.0;einfamilienhaus;0;1972;2;3;340000;54666715;26605;Straße nicht freigegeben;Aurich;Wiesens;5;2400
132.0;999.0;4.0;einfamilienhaus;2;2014;2;1;340000;60177532;26605;Straße nicht freigegeben;Aurich;Wallinghausen;5;2400
230.0;852.0;7.0;einfamilienhaus;0;1750;5;1;340000;62955402;38685;Straße nicht freigegeben;Langelsheim;;5;2350
92.0;350.0;3.5;doppelhaushälfte;2;2003;5;1;340000;80362036;21220;Straße nicht freigegeben;Seevetal;Ohlendorf;11;4250
230.0;1533.0;5.5;einfamilienhaus;0;2020;2;1;340000;59058069;49179;Auf dem Kampe 23;OstercappelnVenne;;2;2300
114.0;1254.0;4.0;einfamilienhaus;2;1980;0;3;340000;28645958;29399;Straße nicht freigegeben;Wahrenholz;;1;1950
221.0;718.0;7.0;mehrfamilienhaus;0;1900;0;3;340000;69028204;38271;Straße nicht freigegeben;Baddeckenstedt;Oelber am weißen Wege;2;1550
150.0;300.0;6.0;mehrfamilienhaus;0;1957;5;1;340000;64105523;38550;Straße nicht freigegeben;Isenbüttel;;10;3550
155.0;529.0;6.0;mehrfamilienhaus;1;1939;1;1;340000;20577921;49086;Straße nicht freigegeben;Osnabrück;Widukindland;11;3200
125.0;426.0;4.0;einfamilienhaus;0;1987;2;3;340000;44250800;27751;Straße nicht freigegeben;Delmenhorst;Iprump/Stickgras;10;2650
97.0;641.0;6.0;einfamilienhaus;2;1937;0;3;340000;33294487;38126;Straße nicht freigegeben;BraunschweigSüdstadtRautheim;;11;3200
133.0;2508.0;5.0;einfamilienhaus;1;1959;1;1;340000;37576368;26203;Straße nicht freigegeben;Wardenburg;Achternmeer;6;2750
194.0;856.0;9.0;mehrfamilienhaus;2;1968;3;1;342000;25228585;29699;Straße nicht freigegeben;Walsrode;Bomlitz;6;2300
103.0;630.0;3.0;bungalow;0;2022;7;0;342900;62712018;49356;Straße nicht freigegeben;Diepholz;Heede;5;2250
140.17;279.0;5.0;doppelhaushälfte;0;1994;4;1;344000;71716259;49413;Straße nicht freigegeben;Dinklage;;6;1950
120.0;803.0;3.0;einfamilienhaus;2;1951;0;0;344000;35627825;38176;Straße nicht freigegeben;Meerdorf;;6;2150
187.0;900.0;6.0;einfamilienhaus;2;1962;1;3;345000;85407309;31311;Straße nicht freigegeben;Uetze;;6;2400
160.0;513.0;5.5;einfamilienhaus;1;1918;5;1;345000;61708024;27449;Straße nicht freigegeben;KutenholzMulsum;;1;2200
110.0;755.0;6.0;einfamilienhaus;2;1994;0;1;345000;60984159;21698;Memelstraße 25;Harsefeld;;1;3300
159.0;400.0;6.0;einfamilienhaus;0;1980;2;3;345000;95206388;26506;Straße nicht freigegeben;Norden;;4;2850
104.64;774.0;5.0;einfamilienhaus;1;1992;5;1;345000;77041137;49163;Straße nicht freigegeben;Bohmte;;6;1800
150.0;800.0;5.0;einfamilienhaus;2;1974;3;1;345000;49870078;31226;Straße nicht freigegeben;PeineSchwicheldt;;10;2200
140.0;411.0;7.0;doppelhaushälfte;2;1962;2;1;345000;59458612;38302;Straße nicht freigegeben;Wolfenbüttel;Stadtgebiet;10;2500
250.0;1700.0;8.0;einfamilienhaus;2;1968;3;1;345000;44794234;29351;Straße nicht freigegeben;Eldingen;;1;1700
149.0;921.0;7.0;einfamilienhaus;1;1962;1;1;345000;92992858;27751;Straße nicht freigegeben;Delmenhorst;Schafkoven/Donneresch;10;2650
200.0;10002.0;6.0;einfamilienhaus;0;1913;0;3;345000;84184427;26188;Straße nicht freigegeben;Edewecht;;5;2500
270.0;835.0;9.0;mehrfamilienhaus;2;1910;0;1;346000;52011804;31084;Straße nicht freigegeben;Freden;;1;950
163.0;816.0;6.0;bungalow;0;1974;2;1;347000;79663795;26759;Straße nicht freigegeben;Hinte;;5;1800
130.0;608.0;4.0;einfamilienhaus;2;1978;3;1;347000;23940770;37520;Straße nicht freigegeben;Osterode;Freiheit;5;1150
129.7;280.0;5.0;bungalow;2;1979;4;1;348000;10946261;31832;Straße nicht freigegeben;Springe;;6;2200
169.0;430.0;6.0;mehrfamilienhaus;2;1984;2;3;348000;88692963;26215;Straße nicht freigegeben;Wiefelstede;Metjendorf;6;2700
165.0;716.0;6.0;einfamilienhaus;1;1988;3;1;348000;59320641;49843;Straße nicht freigegeben;Uelsen;;1;2300
